times,Y_label,gas_v,mole
20.0,0.0,0.0,35.86348104476929
491.38766,4.9968355818787134e-05,3.9055242817369535e-05,35.8110032081604
962.76013,9.993510063492921e-05,7.977864952544022e-05,35.7593994140625
1434.102,0.0001498986072710558,0.00012136008149405235,35.70840549468994
1905.3986,0.00019985730030891763,0.00016305655524917337,35.65738582611084
2376.634,0.00024980952345663864,0.00020364542055096446,35.60622692108154
2847.7937,0.0002997537110008048,0.0002442696301938487,35.55505323410034
3318.8623,0.000346528747485871,0.00028501244737419933,35.502718448638916
3789.8247,0.00039171107668093416,0.0003328221209421567,35.45466899871826
4260.665,0.0004368816949177194,0.00038109003748183307,35.40691518783569
4731.369,0.00048203924372506647,0.0004294737797983882,35.35921764373779
5201.9214,0.0005271822241003157,0.000477971626056761,35.31160259246826
5672.3066,0.0005723091838846409,0.0005265824951687189,35.264052867889404
6142.5103,0.0006174187177630484,0.0005753046786364793,35.21658515930176
6612.517,0.000662509373576712,0.0006241367841120374,35.16920232772827
7082.3115,0.000707579652322972,0.0006731948246786883,35.12258815765381
7551.88,0.0007526282423745013,0.0007225718220330169,35.07733678817749
8021.205,0.0007976535041971409,0.0007720486539077788,35.03220462799072
8490.273,0.0008426541261635637,0.0008216234142621947,34.987205028533936
8959.071,0.0008876287966464427,0.000871294499558889,34.94233703613281
9427.581,0.0009325758292677859,0.0009210598981809676,34.897603034973145
9895.79,0.000977494006087932,0.0009709175814301133,34.853020668029785
10363.684,0.0010223819217918882,0.0010225415048465412,34.8101921081543
10831.245,0.0010672379836893283,0.0010793809149566246,34.7724609375
11298.46,0.0011120607864652592,0.001136294895231738,34.73496389389038
11765.314,0.0011568490184923536,0.0011932804815761586,34.69770622253418
12231.795,0.0012016013681432844,0.0012503350918869273,34.66069269180298
12697.886,0.0012463163364153922,0.0013074562970982466,34.623913288116455
13163.571,0.0012909924243060171,0.001364640538373527,34.58738136291504
13628.84,0.0013356285075631646,0.0014218850363956687,34.55110788345337
14093.674,0.0013802228998088428,0.0014840442575041206,34.519253730773926
14558.062,0.001424774476791057,0.001549763594528867,34.49072790145874
15021.987,0.0014692817395071474,0.0016155122416940412,34.462528228759766
15485.4375,0.001513743376329787,0.0016812863378992413,34.434659481048584
15948.395,0.0015581577008809838,0.0017470810767324287,34.40712881088257
16410.848,0.0016025236825964093,0.001812894009626352,34.37992191314697
16872.785,0.0016468401972240688,0.0018787204667730822,34.35305833816528
17334.191,0.001691105745761303,0.0019445564175452049,34.326537132263184
17795.049,0.0017353186418301195,0.0020112376014849204,34.30312442779541
18255.344,0.0017794775738031912,0.0020780462705989188,34.28054714202881
18715.068,0.0018235817921791885,0.002144839098838031,34.25833320617676
19174.205,0.0018676296105801194,0.0022116114402514204,34.236480712890625
19632.738,0.0019116195300033242,0.0022783577430125343,34.21501016616821
20090.656,0.0019555504261968082,0.0023450747009489685,34.19390869140625
20547.947,0.001999421174908577,0.002411759337649007,34.17316484451294
21004.598,0.002043230464511303,0.002482699017643642,34.15807819366455
21460.59,0.0020869766086269947,0.002556291892941221,34.1467490196228
21915.914,0.002130658670378989,0.00262979319542772,34.135857582092285
22370.56,0.002174275712890625,0.002703201105155449,34.125372886657715
22824.51,0.002217825862408577,0.0027765080296875927,34.1153130531311
23277.748,0.002261307807305518,0.0028497093925761384,34.10567665100098
