0,1,2,3,4,5
6.0,0.0,0.0,0.0,0.0,0.0
5.998955317814515,0.0007519149277811587,0.0,0.0,0.0,0.0003010720411331277
5.997910242095923,0.0014968109588288628,0.0,0.0,4.781882847693585e-07,0.0005982509434378502
5.996833097543617,0.0022801695592566,0.0,0.0,0.0,0.0009125915555035191
5.995749596827945,0.0030708970459539177,0.0,0.0,0.0,0.0012302230721915584
5.994666057472907,0.003861522235647576,0.0,0.0,0.0,0.0015478134967533985
5.993580224380517,0.004652236122103817,0.0,0.0,0.0,0.001865154904269159
5.992459187989401,0.0054459382363726185,0.0,0.0,0.0,0.0021795545895189963
5.991338782704212,0.006239461747527402,0.0,0.0,0.0,0.002493883528271802
5.990218242658429,0.007032779975844776,0.0,0.0,0.0,0.0028081311492200098
5.989097938022523,0.007825868220884883,0.0,0.0,0.0,0.0031222876693223094
5.987978352065587,0.008618700835495175,0.0,0.0,9.492885552773392e-06,0.0034363429309432155
5.986858984352561,0.009411252316081345,0.0,0.0,1.966163561827105e-05,0.0037502868296546282
5.985740051039559,0.010203496226261297,0.0,0.0,2.982643943337997e-05,0.004064108894195238
5.984589355866411,0.011020273077130775,0.0,0.0,3.443395954943013e-05,0.004388714299836376
5.98340282951512,0.01186509413592201,0.0,0.0,3.269359465985271e-05,0.004725645540486821
5.982216005172675,0.012709506802346683,0.0,0.0,3.095406277518349e-05,0.005062413907163563
5.981030598648623,0.013553483024682081,0.0,0.0,2.9215437646860162e-05,0.005399008210503739
5.97984557217361,0.014396997799126962,0.0,0.0,2.7477760567050534e-05,0.00573541847964215
5.978661230793115,0.015240024915819602,0.0,1.3689416965203876e-06,2.5741088083395636e-05,0.006071634261285319
5.9774776141496035,0.016082536156819524,0.0,8.19991368641166e-06,2.4005478326078705e-05,0.00640764430156404
5.976294758318395,0.01692450584332182,0.0,1.5026494822597625e-05,2.227098419455341e-05,0.006743438359266258
5.975010397288084,0.01786356915403404,0.0,0.0,7.733619426664153e-06,0.007120464450671308
5.9737079093189775,0.018820054499785313,0.0,0.0,0.0,0.00750490169068834
5.972406562559749,0.019775833044551844,0.0,0.0,0.0,0.00788905484657046
5.971105956299694,0.020730870804180034,0.0,0.0,0.0,0.008272910263594975
5.969806745323329,0.02168514647717898,0.0,0.0,0.0,0.008656459373924206
5.968508446529262,0.02263862093390192,0.0,0.0,0.0,0.009039686455607985
5.967211271858928,0.02359126983084619,0.0,0.0,0.0,0.00942258172256668
5.9659086874447524,0.024539813363542315,0.0,0.0,0.0,0.00980381227895431
5.964576205082272,0.02547276894411655,0.0,0.0,0.0,0.010178711362464789
5.963244711940677,0.026404828412442533,0.0,0.0,0.0,0.010553250354798642
5.961914945921148,0.027335960339947177,0.0,0.0,0.0,0.010927416620076905
5.960586277273735,0.02826613608301606,0.0,0.0,0.0,0.011301198654543662
5.959259374824278,0.02919532562002696,0.0,0.0,0.0,0.011674584388329455
5.957933737919165,0.030123503833092428,0.0,0.0,0.0,0.01204756373317718
5.956609583769243,0.031050643857601243,0.0,0.0,0.0,0.0124201258920985
5.955218749541888,0.0320482166034857,0.0,0.0,0.0,0.012821000502599317
