0,1,2,3,4,5
6.0,0.0,0.0,0.0,0.0,0.0
5.99515104115956,0.0034929980140235638,0.0,0.0,0.0,0.0013986074258283039
5.99018644169823,0.0071140205278034125,0.0,0.0,0.0,0.0028528365930947245
5.98512782002815,0.010798195960562631,0.0,0.0,0.0,0.004333575000858238
5.980069820663557,0.014482015832510338,0.0,0.0,0.0,0.005814170501996334
5.9749713679042715,0.018057115734779933,0.0,0.0,0.0,0.007251045055576723
5.9698715795655035,0.021625004193978337,0.0,0.0,0.0,0.008685019705016294
5.964772599969562,0.02519220175155761,0.0,0.0,0.0,0.010118716673483715
5.959079286381516,0.02937893106207984,0.0,0.0,0.0,0.011800098133455544
5.953358887188079,0.033595037847848855,0.0,0.0,0.0,0.013493222636048388
5.9476397199932025,0.037809923754982454,0.0,0.0,0.0,0.015185856852169926
5.9419220433270015,0.042023447662485704,0.0,0.0,0.0,0.01687794410979219
5.936206924978601,0.0462354814273858,0.0,0.0,0.0,0.01856943294893482
5.930493842959049,0.050445882709599724,0.0,0.0,0.0,0.020260266207746302
5.924783148526775,0.05465452439856892,0.0,0.0,0.0,0.021950392840613904
5.91895255446222,0.05887152940641403,0.0,0.0,0.0,0.02364434457705353
5.912898741691778,0.06310532580172463,0.0,0.0,0.0,0.025345895155099184
5.90684863854867,0.06733693431089642,0.0,0.0,0.0,0.0270465664264621
5.9008017127683186,0.07156622668715658,0.0,0.0,0.0,0.02874630685103548
5.894758098809713,0.07579307760583785,0.0,0.0,0.0,0.030445066061315373
5.88871855167775,0.08001733439671638,0.0,0.0,0.0,0.03214278269815219
5.882682699118686,0.08423888202927118,0.0,0.0,0.0,0.03383941053253723
5.876457450976597,0.08861893777359345,0.0,0.0,0.0,0.03559486622226929
5.869643622415164,0.09349000852674849,0.0,0.0,0.0,0.03753273070201224
5.86283552967952,0.09835747709362964,0.0,0.0,0.0,0.03946916215868637
5.856031809724906,0.10322118031098697,0.0,0.0,0.0,0.041404095590813664
5.849233981985273,0.10808099075646584,0.0,0.0,0.0,0.04333748038167003
5.842441999932279,0.11293674992734057,0.0,0.0,0.0,0.04526925345873152
5.835655759340345,0.11778827664696241,0.0,0.0,0.0,0.04719934272401888
5.828875596895712,0.12263545806027791,0.0,0.0,0.0,0.04912770329037477
5.8216325201818195,0.12788404030890058,0.0,0.0,0.0,0.051228100272482736
5.814055999005407,0.1334217902524385,0.0,0.0,0.0,0.05345247445048178
5.806486946425172,0.138954032264741,0.0,0.0,0.0,0.05567463623328787
5.798926001723174,0.1444806093149801,0.0,0.0,0.0,0.057894522535699565
5.791372934356085,0.15000129803829715,0.0,0.0,0.0,0.06011204365018809
5.783828076599159,0.15551598619256704,0.0,0.0,0.0,0.0623271544877659
5.776291637082896,0.16102452128556494,0.0,0.0,0.0,0.0645397937961608
5.768763866163895,0.16652672032662102,0.0,0.0,0.0,0.06674988807264615
5.760833152237528,0.17210553161397255,0.0,0.0,0.0,0.06899173369759802
5.7528434924698,0.1776913691112346,0.0,0.0,0.0,0.07123656314258339
5.744863906236138,0.18327028894814323,0.0,0.0,0.0,0.07347861252162916
5.736894264267208,0.18884206859711242,0.0,0.0,0.0,0.07571779241857601
5.728935440413745,0.19440653518025497,0.0,0.0,0.0,0.07795403333934192
5.7209871293078915,0.19996352670669523,0.0,0.0,0.0,0.08018727019877585
5.7130497006720145,0.20551290985034085,0.0,0.0,0.0,0.08241744941077286
5.704538254532444,0.21150878034242215,0.0,0.0,0.0,0.08480422717600569
5.6956673202997035,0.21778466218405912,0.0,0.0,0.0,0.08728905768916036
5.686809187520298,0.22405134505855787,0.0,0.0,0.0,0.08977024598947604
5.6779645812310395,0.23030871158579397,0.0,0.0,0.0,0.09224774570105493
5.669133200133765,0.23655646861004467,0.0,0.0,0.0,0.09472144062732445
