0,1,2,3,4,5
6.0,0.0,0.0,0.0,0.0,0.0
5.998663058682367,0.0009604325840073788,0.0,0.0,0.0,0.0003843999898252136
5.997322374367864,0.0019179882031244205,0.0,0.0,1.2848591423806812e-07,0.000766657058753502
5.9959373041309005,0.002928242553133651,0.0,0.0,0.0,0.0011724061251594232
5.994552356318753,0.003938399457186204,0.0,0.0,0.0,0.0015781160542935775
5.993167588170198,0.004948425317730877,0.0,0.0,0.0,0.001983773352344301
5.991717980504106,0.00600467784826277,0.0,0.0,0.0,0.0024083436491166652
5.990258818497332,0.007067816522424931,0.0,0.0,0.0,0.0028357326022175468
5.988800386060834,0.008130716762531541,0.0,0.0,0.0,0.0032630257028379676
5.987341796604544,0.009193340551701328,0.0,0.0,0.0,0.003690207668806648
5.985883807701652,0.010255657053154323,0.0,0.0,0.0,0.004117266102864132
5.98442628869602,0.011317631179153834,0.0,0.0,0.0,0.004544186899668665
5.982969288175661,0.012379227527612155,0.0,0.0,0.0,0.004970955827341028
5.981480415994712,0.01344156548299616,0.0,0.0,0.0,0.005397892200268679
5.979961451761493,0.01450455687120403,0.0,0.0,0.0,0.005824966626911992
5.9784433182480585,0.015567068592076658,0.0,0.0,0.0,0.0062518483391850125
5.976925781907752,0.016629068536444625,0.0,0.0,0.0,0.006678524436811667
5.975409032848732,0.017690517526834624,0.0,0.0,0.0,0.007104979179536621
5.973893114120061,0.0187513854367168,0.0,0.0,0.0,0.007531200463526667
5.972378068082024,0.019811642621585784,0.0,0.0,0.0,0.00795717637860993
5.97086395397013,0.020871247627336487,0.0,0.0,0.0,0.008382890269911914
5.9692134935161425,0.02204575758543401,0.0,0.0,0.0,0.008851359383363887
5.9675481307770974,0.02323330997843602,0.0,0.0,0.0,0.009324662762697594
5.9658836123980175,0.024420021304366393,0.0,0.0,0.0,0.009797630928025703
5.96422041796184,0.02560585242727626,0.0,0.0,0.0,0.010270248286168364
5.9625585091413384,0.026790766926701518,0.0,0.0,0.0,0.010742500320647864
5.960897929182361,0.027974733969040134,0.0,0.0,0.0,0.011214374742618646
5.95923873991889,0.029157709467650637,0.0,0.0,0.0,0.0116858539811875
5.957550326511078,0.03036148659768888,0.0,0.0,0.0,0.012165653224310735
5.955764234024588,0.031634537408288955,0.0,0.0,0.0,0.01267315659610235
5.95397963564541,0.03290639983754422,0.0,0.0,0.0,0.013180186216325693
5.952196884414921,0.0341770413150566,0.0,0.0,0.0,0.013686729103925129
5.950415908909721,0.0354464171587734,0.0,0.0,0.0,0.014192767444955923
5.948636757454084,0.03671449292596067,0.0,0.0,0.0,0.014698287508777113
5.94685949601448,0.037981221599553,0.0,0.0,3.1380583730275237e-06,0.015203270551974056
5.945084168773102,0.03924657168905076,0.0,0.0,9.163142902967464e-06,0.01570770402081787
5.943249099462778,0.04055264915764263,0.0,0.0,1.0979255879739925e-05,0.016228812983232182
5.941361131440003,0.041894928560813255,0.0,0.0,9.034187144194024e-06,0.016764746519954993
5.939475600690343,0.04323561014523693,0.0,0.0,7.09143598107474e-06,0.017300042094815775
5.9375926361132505,0.0445746578882007,0.0,0.0,5.151055499451241e-06,0.01783468532546833
5.9357114688369155,0.04591204631508749,0.0,4.605739109787739e-06,3.213073260737619e-06,0.0183686660356279
5.9338328807212966,0.04724772809426264,0.0,1.614828669466607e-05,1.2775661662033393e-06,0.01890196533158224
5.931956773096801,0.04858164623681549,0.0,2.7675593478963973e-05,0.0,0.019434560458187526
5.930083176920518,0.049913778732164196,0.0,3.918746925406111e-05,0.0,0.019966442627251838
5.9280591775736715,0.051385121846914454,0.0,1.9218011509485725e-05,0.0,0.020555983192893496
5.925987036806348,0.05290125938292333,0.0,0.0,0.0,0.02116409554028268
5.923917957351997,0.054415206004809105,0.0,0.0,0.0,0.021771329126466937
5.921851903903795,0.055926938496262193,0.0,0.0,0.0,0.022377674640150162
5.919788934365902,0.0574364144887752,0.0,0.0,0.0,0.022983115087615205
5.917729113412069,0.0589435866605288,0.0,0.0,0.0,0.02358763148840552
5.9156725297722605,0.0604483900877559,0.0,0.0,0.0,0.02419119780204429
5.913619195535027,0.06195081592525663,0.0,0.0,0.0,0.024793810480782632
